"ntaxa"	"mntd.obs"	"mntd.rand.mean"	"mntd.rand.sd"	"mntd.obs.rank"	"mntd.obs.z"	"mntd.obs.p"	"runs"
"Greta morgane"	2	79.32	278.692871606061	106.936160775627	1	-1.86441022531549	0.01	99
"Gretna cylinda"	2	54.2995	254.047525010101	47.1765119585393	1	-4.23405666755627	0.01	99
"Gunayan rubricollis"	2	54.482	270.273815222222	91.0108218248915	1	-2.37105666002461	0.01	99
"Gyrocheilus patrobas"	2	95.4795	287.043633616162	116.81096047351	1	-1.63994999133326	0.01	99
"Habrodais grunus"	2	80.4628	255.835765373737	60.3672058654657	1	-2.90510324040131	0.01	99
"Hades noctula"	3	255.586794666667	256.460043444444	50.30434880775	80	-0.0173593098504292	0.8	99
"Haematera pyrame"	2	121.5324	275.348022080808	97.6630343911144	1	-1.57496255404903	0.01	99
"Haetera piera"	2	99.1432	282.792666393939	112.934468295496	2	-1.62615956993232	0.02	99
"Halotus rica"	2	95.4795	287.043633616162	116.81096047351	1	-1.63994999133326	0.01	99
"Halpe porus"	2	95.4795	287.043633616162	116.81096047351	1	-1.63994999133326	0.01	99
"Hamadryas amphinome"	2	247.468919	289.337015949495	116.239587953146	35	-0.360187933274256	0.35	99
"Hamanumida daedalus"	3	255.587849333333	251.753652185185	48.7266475471684	85	0.0786878913521921	0.85	99
"Hamearis lucina"	2	188	270.075955484849	98.7235071767	6	-0.831371958230223	0.06	99
"Harma theobene"	3	182.909086666667	253.579733484849	44.5826215142065	3	-1.58516131214182	0.03	99
"Hasora badra"	2	192	271.815056828283	90.009529642657	4	-0.886740072358485	0.04	99
"Hasora chromus"	4	219.830344	244.028076224747	40.087976009215	19	-0.603615713080281	0.19	99
"Hayashikeia courvoisieri"	2	118.202	271.595554525253	89.8658213484251	1	-1.70691762700882	0.01	99
"Hebomoia glaucippe"	3	128.470152666667	250.548542148148	41.2983882714279	1	-2.9560085657372	0.01	99
"Helias phalaenoides"	2	118	271.216897333333	89.428066582061	1	-1.71329766134146	0.01	99
"Heliconius atthis"	2	116.5963	254.394204636364	64.645035957992	3	-2.13160844594329	0.03	99
"Heliconius besckei"	2	116.5963	254.394204636364	64.645035957992	3	-2.13160844594329	0.03	99
"Heliconius charithonia"	2	116.5963	254.394204636364	64.645035957992	3	-2.13160844594329	0.03	99
"Heliconius cydno"	2	116.5963	254.394204636364	64.645035957992	3	-2.13160844594329	0.03	99
"Heliconius eleuchia"	2	116.5963	254.394204636364	64.645035957992	3	-2.13160844594329	0.03	99
"Heliconius elevatus"	2	116.5963	254.394204636364	64.645035957992	3	-2.13160844594329	0.03	99
"Heliconius erato"	2	116.5963	254.394204636364	64.645035957992	3	-2.13160844594329	0.03	99
"Heliconius ethilla"	2	116.5963	254.394204636364	64.645035957992	3	-2.13160844594329	0.03	99
"Heliconius hecale"	2	116.5963	254.394204636364	64.645035957992	3	-2.13160844594329	0.03	99
"Heliconius hermathena"	2	116.5963	254.394204636364	64.645035957992	3	-2.13160844594329	0.03	99
"Heliconius heurippa"	2	116.5963	254.394204636364	64.645035957992	3	-2.13160844594329	0.03	99
"Heliconius hewitsoni"	2	116.5963	254.394204636364	64.645035957992	3	-2.13160844594329	0.03	99
"Heliconius himera"	2	116.5963	254.394204636364	64.645035957992	3	-2.13160844594329	0.03	99
"Heliconius hortense"	2	116.5963	254.394204636364	64.645035957992	3	-2.13160844594329	0.03	99
"Heliconius ismenius"	2	116.5963	254.394204636364	64.645035957992	3	-2.13160844594329	0.03	99
"Heliconius melpomene"	2	116.5963	254.394204636364	64.645035957992	3	-2.13160844594329	0.03	99
"Heliconius numata"	2	116.5963	254.394204636364	64.645035957992	3	-2.13160844594329	0.03	99
"Heliconius pardalinus"	2	116.5963	254.394204636364	64.645035957992	3	-2.13160844594329	0.03	99
"Heliconius ricini"	2	116.5963	254.394204636364	64.645035957992	3	-2.13160844594329	0.03	99
"Heliconius sapho"	2	116.5963	254.394204636364	64.645035957992	3	-2.13160844594329	0.03	99
"Heliconius sara"	2	116.5963	254.394204636364	64.645035957992	3	-2.13160844594329	0.03	99
"Heliconius timareta"	2	116.5963	254.394204636364	64.645035957992	3	-2.13160844594329	0.03	99
"Heliconius wallacei"	2	116.5963	254.394204636364	64.645035957992	3	-2.13160844594329	0.03	99
"Heliconius xanthocles"	2	116.5963	254.394204636364	64.645035957992	3	-2.13160844594329	0.03	99
"Helicopis cupido"	2	99.1432	282.792666393939	112.934468295496	2	-1.62615956993232	0.02	99
"Heliopetes ericetorum"	2	76.7222	272.277587767677	108.578161807021	1	-1.80105634975883	0.01	99
"Heliophorus epicles"	2	88.9723	268.863606737374	92.7211922014094	1	-1.94013151110712	0.01	99
"Heliopyrgus domicella"	2	76.7222	272.277587767677	108.578161807021	1	-1.80105634975883	0.01	99
"Hemiolaus caeculus"	2	195.5798	261.424170252525	72.1242329287913	3	-0.912929920759556	0.03	99
"Heraclides aristodemus"	2	118	271.216897333333	89.428066582061	1	-1.71329766134146	0.01	99
"Heraclides cresphontes"	2	118	271.216897333333	89.428066582061	1	-1.71329766134146	0.01	99
"Heraclides thoas"	2	271.397115	256.957140434343	63.0695465517755	69	0.228953200952577	0.69	99
"Herimosa albovenata"	2	95.4795	287.043633616162	116.81096047351	1	-1.63994999133326	0.01	99
"Hermeuptychia hermes"	2	95.4795	287.043633616162	116.81096047351	1	-1.63994999133326	0.01	99
"Hermeuptychia sosybius"	2	95.4795	287.043633616162	116.81096047351	1	-1.63994999133326	0.01	99
"Herona marathus"	2	142.37061	276.649533787879	96.9106136164264	1	-1.38559564094142	0.01	99
"Hesperia comma"	3	215.600983333333	256.376434521886	59.1275290815493	14	-0.689618724508414	0.14	99
"Hesperia meskei"	2	95.4795	287.043633616162	116.81096047351	1	-1.63994999133326	0.01	99
"Hesperilla ornata"	2	89.2401	280.919288272727	112.633642891201	1	-1.70179338386383	0.01	99
"Hesperocharis marchalii"	3	187.853761	254.541379444444	47.2371179388111	2	-1.41176306587605	0.02	99
"Hesperopsis alpheus"	2	87.3223	276.002403212121	97.5013419500261	1	-1.9351539111003	0.01	99
"Hestina assimilis"	2	142.37061	276.649533787879	96.9106136164264	1	-1.38559564094142	0.01	99
"Hestinalis nama"	2	93.3981	283.159976737374	107.307235141099	1	-1.76839778313041	0.01	99
"Hestina persimilis"	2	146.93824	286.123847141414	110.458891926876	2	-1.26006702324658	0.02	99
"Heteronympha merope"	2	187.64298	287.826340909091	116.45197113822	1	-0.860297682640169	0.01	99
"Heteropterus morpheus"	2	187.64298	287.826340909091	116.45197113822	1	-0.860297682640169	0.01	99
"Heterosais nephele"	2	79.32	278.692871606061	106.936160775627	1	-1.86441022531549	0.01	99
"Hewitsonia intermedia"	0	NA	NA	NA	NA	NA	NA	99
"Hewitsoniella migonitis"	2	99.1432	282.792666393939	112.934468295496	2	-1.62615956993232	0.02	99
"Hidari irava"	2	213.46789	300.413676292929	131.81482602161	5	-0.659605515685125	0.05	99
"Hipparchia senthes"	2	95.4795	287.043633616162	116.81096047351	1	-1.63994999133326	0.01	99
"Historis odius"	2	93.3981	283.159976737374	107.307235141099	1	-1.76839778313041	0.01	99
"Horaga onyx"	5	237.0298126	236.913891311111	34.4610456584739	60	0.00336383550393995	0.6	99
"Howarthia caelestis"	2	118.202	271.595554525253	89.8658213484251	1	-1.70691762700882	0.01	99
"Hyarotis adrastus"	2	99.1432	282.792666393939	112.934468295496	2	-1.62615956993232	0.02	99
"Hylephila phyleus"	2	95.4795	287.043633616162	116.81096047351	1	-1.63994999133326	0.01	99
"Hypanartia lethe"	2	146.93824	286.123847141414	110.458891926876	2	-1.26006702324658	0.02	99
"Hypaurotis crysalus"	2	80.4628	255.835765373737	60.3672058654657	1	-2.90510324040131	0.01	99
"Hypermnestra helios"	2	120.0232	266.98240530303	82.6887555533475	1	-1.77725743143175	0.01	99
"Hyphilaria thasus"	2	229.20202	277.868192313131	105.714107910553	11	-0.460356458329182	0.11	99
"Hypna clytemnestra"	2	123.7924	279.661954848485	101.244015384342	1	-1.53954339184171	0.01	99
"Hypochrysops polycletus"	2	102.661	261.701222707071	107.894074463907	4	-1.47404038171043	0.04	99
"Hypoleria lavinia"	2	79.32	278.692871606061	106.936160775627	1	-1.86441022531549	0.01	99
"Hypoleucis tripunctata"	2	51.8437	288.837142959596	116.357477433969	1	-2.0367702032221	0.01	99
"Hypolimnas anthedon"	2	247.46923	285.079134363636	118.088067778863	46	-0.31849030195046	0.46	99
"Hypolimnas bolina"	11	165.943524818182	223.944690647383	22.467490565962	2	-2.58155959424646	0.02	99
"Hypolimnas misippus"	7	140.803166142857	234.329822923521	32.7302913752841	1	-2.85749539190749	0.01	99
"Hypolycaena phorbas"	12	191.855675	215.397857132997	24.6168535421529	18	-0.95634407917665	0.18	99
"Hypolycaena sipylus"	3	202.158371	251.703331535354	49.2170124177921	9	-1.00666330810122	0.09	99
"Hyponephele lycaon"	2	95.4795	287.043633616162	116.81096047351	1	-1.63994999133326	0.01	99
"Hypothyris euclea"	2	79.32	278.692871606061	106.936160775627	1	-1.86441022531549	0.01	99
"Hypsochila wagenknechti"	2	67.0275	269.081791636364	90.101803748385	1	-2.24251106227144	0.01	99
"Iambrix salsala"	2	95.4795	287.043633616162	116.81096047351	1	-1.63994999133326	0.01	99
"Idea leuconoe"	2	61.789	277.138746444444	106.373130724825	1	-2.02447502463314	0.01	99
"Ideopsis gaura"	2	61.789	277.138746444444	106.373130724825	1	-2.02447502463314	0.01	99
"Ideopsis vitrea"	2	213.48329	269.070982474747	92.6784110047231	6	-0.59979116896938	0.06	99
"Inbio hilara"	2	95.4795	287.043633616162	116.81096047351	1	-1.63994999133326	0.01	99
"Iolana iolas"	2	247.46904	273.386142656566	99.355229751821	39	-0.260852928641038	0.39	99
"Iolaus bellina"	2	94.848	293.343180171717	121.24039365764	1	-1.63720336253798	0.01	99
"Iophanus pyrrhias"	2	88.9723	268.863606737374	92.7211922014094	1	-1.94013151110712	0.01	99
"Iphiclides podalirius"	2	189.1223	271.22908710101	107.958688439456	6	-0.760538945849236	0.06	99
"Ipidecla miadora"	2	192	271.815056828283	90.009529642657	4	-0.886740072358485	0.04	99
"Iraota rochana"	2	225.40346	261.206887	72.5292700765221	10	-0.493641077074477	0.1	99
"Iratsume orsedice"	2	244.81141	261.78719230303	73.331185413604	23	-0.2314947209333	0.23	99
"Iridana perdita"	0	NA	NA	NA	NA	NA	NA	99
"Isma bononia"	2	76.5949	287.337743636364	116.689311051223	1	-1.8060166928559	0.01	99
"Isoteinon lamprospilus"	2	95.4795	287.043633616162	116.81096047351	1	-1.63994999133326	0.01	99
"Issoria baumanni"	2	141.2676	267.312218646465	81.0802267820032	1	-1.55456667610656	0.01	99
"Issoria lathonia"	4	232.461874	246.808292979798	45.6125252656909	31	-0.314528057726047	0.31	99
"Ithomia drymo"	2	79.32	278.692871606061	106.936160775627	1	-1.86441022531549	0.01	99
"Ithomia patilla"	2	79.32	278.692871606061	106.936160775627	1	-1.86441022531549	0.01	99
"Ixias pyrene"	2	138.5406	275.303411131313	98.2574503288531	1	-1.39188235267238	0.01	99
"Jacoona anasuja"	2	94.848	293.343180171717	121.24039365764	1	-1.63720336253798	0.01	99
"Jalmenus evagoras"	2	192	271.815056828283	90.009529642657	4	-0.886740072358485	0.04	99
"Jameela palmyra"	2	94.848	293.343180171717	121.24039365764	1	-1.63720336253798	0.01	99
"Jamides bochus"	2	192	271.815056828283	90.009529642657	4	-0.886740072358485	0.04	99
"Japonica saepestriata"	2	80.4628	255.835765373737	60.3672058654657	1	-2.90510324040131	0.01	99
"Jemadia pseudognetus"	2	169.1905	273.662852909091	100.250987206023	4	-1.04210797140973	0.04	99
"Jonaspyge aesculapus"	2	149.2627	275.97228069697	96.636342277313	1	-1.31120009005884	0.01	99
"Juditha caucana"	11	209.027382727273	217.013512355372	25.5529798045655	41	-0.31253222478078	0.41	99
"Junea doraete"	2	95.4795	287.043633616162	116.81096047351	1	-1.63994999133326	0.01	99
"Junonia coenia"	6	91.1563336666667	235.023689873737	36.3136058022005	1	-3.96180310461906	0.01	99
"Junonia natalica"	3	108.510418666667	251.016428262626	44.0310626299695	1	-3.23648808554903	0.01	99
"Kallima limborgii"	2	69.4758	254.682101676768	45.778500090804	1	-4.04570489005541	0.01	99
"Kallima paralekta"	2	69.4758	254.682101676768	45.778500090804	1	-4.04570489005541	0.01	99
"Kallimoides rumia"	2	69.4758	254.682101676768	45.778500090804	1	-4.04570489005541	0.01	99
"Kaniska canace"	2	111.15237	266.889776979798	81.9086873874649	1	-1.90135395825708	0.01	99
"Kedestes barberae"	2	95.4795	287.043633616162	116.81096047351	1	-1.63994999133326	0.01	99
"Kirinia epimenides"	2	187.64298	287.826340909091	116.45197113822	1	-0.860297682640169	0.01	99
"Kisutam syllis"	2	121.5324	275.348022080808	97.6630343911144	1	-1.57496255404903	0.01	99
"Kolana ligurina"	5	222.5872092	240.872868226263	31.9500636250302	23	-0.572319956569267	0.23	99
"Kretania psylorita"	2	192	271.815056828283	90.009529642657	4	-0.886740072358485	0.04	99
"Kricogonia lyside"	2	120.0232	266.98240530303	82.6887555533475	1	-1.77725743143175	0.01	99
"Lachnocnema bibulus"	0	NA	NA	NA	NA	NA	NA	99
"Lachnoptera ayresii"	2	189.730587	268.606230030303	83.1790762773072	3	-0.948263031526617	0.03	99
"Laeosopis roboris"	2	64.188	290.286765141414	116.824273417175	1	-1.93537488852187	0.01	99
"Lampides boeticus"	2	192.1498	271.084618	90.0400823110207	4	-0.876663103520271	0.04	99
"Lamprolenis nitida"	2	95.4795	287.043633616162	116.81096047351	1	-1.63994999133326	0.01	99
"Lamproptera curius"	2	65.0052	279.22083349495	113.658330308285	1	-1.88473324316761	0.01	99
"Lamproptera meges"	2	271.396905	262.607973868687	85.0606165155641	70	0.103325504697053	0.7	99
"Laothus barajo"	2	90.5191	280.34093749495	104.12746855498	1	-1.82297562909371	0.01	99
"Lasaia agesilas"	2	192	271.815056828283	90.009529642657	4	-0.886740072358485	0.04	99
"Lasaia sula"	2	192	271.815056828283	90.009529642657	4	-0.886740072358485	0.04	99
"Lasiommata megera"	2	95.4795	287.043633616162	116.81096047351	1	-1.63994999133326	0.01	99
"Lebadea martha"	3	236.870676	248.662630632997	48.987413226306	36	-0.240713968270209	0.36	99
"Lemonias zygia"	2	123.7924	279.661954848485	101.244015384342	1	-1.53954339184171	0.01	99
"Leodonta tellane"	2	159.8647	264.092912727273	85.4960109702146	4	-1.21910030122439	0.04	99
"Lepella lepeletier"	2	213.46848	288.819320939394	123.98446340156	8	-0.607744219494244	0.08	99
"Lepidochrysops patricia"	2	136.875164	274.382376131313	101.029694084652	4	-1.36105739384004	0.04	99
"Leptalina unicolor"	2	95.4795	287.043633616162	116.81096047351	1	-1.63994999133326	0.01	99
"Leptidea juvernica"	2	192	271.815056828283	90.009529642657	4	-0.886740072358485	0.04	99
"Leptidea reali"	2	192	271.815056828283	90.009529642657	4	-0.886740072358485	0.04	99
"Leptidea sinapis"	2	192	271.815056828283	90.009529642657	4	-0.886740072358485	0.04	99
"Leptomyrina gorgias"	2	247.46938	263.313676232323	84.6157719778935	52	-0.187249916439486	0.52	99
"Leptophobia eleone"	2	71.1089	273.626439949495	99.7313443227716	1	-2.03063080443461	0.01	99
"Leptosia alcesta"	2	247.469241	283.877713353535	111.241750332654	44	-0.327291437294547	0.44	99
"Leptotes cassius"	2	247.46905	265.212305070707	70.2754890750934	42	-0.252481417123222	0.42	99
"Lerema accius"	2	95.4795	287.043633616162	116.81096047351	1	-1.63994999133326	0.01	99
"Lerodea eufala"	2	187.64298	287.826340909091	116.45197113822	1	-0.860297682640169	0.01	99
"Lethe anthedon"	2	271.517173	279.354472848485	114.328580696837	82	-0.0685506616168608	0.82	99
"Lethe dura"	2	95.4795	287.043633616162	116.81096047351	1	-1.63994999133326	0.01	99
"Lethe europa"	2	95.4795	287.043633616162	116.81096047351	1	-1.63994999133326	0.01	99
"Lethe rohria"	2	95.4795	287.043633616162	116.81096047351	1	-1.63994999133326	0.01	99
"Leucantigius atayalica"	2	80.4628	255.835765373737	60.3672058654657	1	-2.90510324040131	0.01	99
"Leucidia brephos"	2	192	271.815056828283	90.009529642657	4	-0.886740072358485	0.04	99
"Leucochimona icare"	2	271.51654	276.393438383838	106.506826216849	71	-0.0457895381645201	0.71	99
"Leucochitonea levubu"	2	76.7222	272.277587767677	108.578161807021	1	-1.80105634975883	0.01	99
"Lexias aeropa"	2	121.1138	256.899231939394	60.9867589703964	1	-2.22647397946341	0.01	99
"Libythea celtis"	2	197.92355	280.059424070707	104.912598923194	5	-0.78289809721365	0.05	99
"Libythea lepita"	2	142.37061	276.649533787879	96.9106136164264	1	-1.38559564094142	0.01	99
"Lieinix nemesis"	2	192	271.815056828283	90.009529642657	4	-0.886740072358485	0.04	99
"Limenitis arthemis"	6	189.616057333333	237.683950616162	34.1015402060247	7	-1.40955197309053	0.07	99
"Limenitis cottini"	2	125.2141	275.078359353535	107.782158347407	3	-1.39043661447648	0.03	99
"Limenitis populi"	2	125.2141	275.078359353535	107.782158347407	3	-1.39043661447648	0.03	99
"Limenitis sulpitia"	2	105.1968	268.416971575758	82.4336134478081	1	-1.98001961516704	0.01	99
"Lipaphnaeus aderna"	2	188	270.075955484849	98.7235071767	6	-0.831371958230223	0.06	99
"Liphyra brassolis"	0	NA	NA	NA	NA	NA	NA	99
"Logania malayica"	0	NA	NA	NA	NA	NA	NA	99
"Lopinga deidamia"	2	187.64298	287.826340909091	116.45197113822	1	-0.860297682640169	0.01	99
"Lotongus calathus"	2	99.1432	282.792666393939	112.934468295496	2	-1.62615956993232	0.02	99
"Loxura atymnus"	2	239.54422	278.11081459596	96.8006022493073	14	-0.398412754671014	0.14	99
"Lucia limbaria"	2	91.3386	266.631145515152	82.6410147302723	1	-2.12113254038905	0.01	99
"Lucinia cadma"	2	247.469532	275.500232282828	97.4723919923972	49	-0.287575791563776	0.49	99
"Luehdorfia japonica"	2	176.8466	260.609469515152	62.2394110621738	3	-1.34581719340944	0.03	99
"Luehdorfia puziloi"	2	176.8466	260.609469515152	62.2394110621738	3	-1.34581719340944	0.03	99
"Luthrodes cleotas"	2	34.1076	277.746750212121	106.661786794988	1	-2.28422153362585	0.01	99
"Lycaena hippothoe"	2	88.9723	268.863606737374	92.7211922014094	1	-1.94013151110712	0.01	99
"Lycas argentea"	2	11.01356	282.180394474748	112.719933971606	1	-2.40566885483675	0.01	99
"Lychnuchoides ozias"	2	54.2995	254.047525010101	47.1765119585393	1	-4.23405666755627	0.01	99
"Lycorea halia"	4	236.94282075	246.781013984848	42.4597606148632	42	-0.231706281250314	0.42	99
"Lysandra coridon"	2	192	271.815056828283	90.009529642657	4	-0.886740072358485	0.04	99
"Macrosoma hyacinthina"	2	76.7222	272.277587767677	108.578161807021	1	-1.80105634975883	0.01	99
"Macrosoma rubedinaria"	2	76.7222	272.277587767677	108.578161807021	1	-1.80105634975883	0.01	99
"Macrosoma tipulata"	2	76.7222	272.277587767677	108.578161807021	1	-1.80105634975883	0.01	99
"Magnastigma hirsuta"	2	169.1905	273.662852909091	100.250987206023	4	-1.04210797140973	0.04	99
"Magneuptychia alcinoe"	2	95.4795	287.043633616162	116.81096047351	1	-1.63994999133326	0.01	99
"Magneuptychia libye"	2	95.4795	287.043633616162	116.81096047351	1	-1.63994999133326	0.01	99
"Magneuptychia ocnus"	2	95.4795	287.043633616162	116.81096047351	1	-1.63994999133326	0.01	99
"Mahathala ameria"	2	247.469009	281.807719848485	112.293433642141	38	-0.30579446842739	0.38	99
"Manataria hercyna"	2	95.4795	287.043633616162	116.81096047351	1	-1.63994999133326	0.01	99
"Mandarinia regalis"	2	60	273.049689575758	99.5805127693182	1	-2.13947170636985	0.01	99
"Maniola jurtina"	2	95.4795	287.043633616162	116.81096047351	1	-1.63994999133326	0.01	99
"Manto hypoleuca"	2	247.46973	275.200851838384	102.469537154373	56	-0.270627960352804	0.56	99
"Marpesia eleuchea"	2	84.9278	260.548539151515	58.6451062776412	1	-2.99463587498812	0.01	99
"Matapa aria"	2	95.4795	287.043633616162	116.81096047351	1	-1.63994999133326	0.01	99
"Mathania aureomaculata"	2	94.848	293.343180171717	121.24039365764	1	-1.63720336253798	0.01	99
"Maurus vogelii"	2	237.157969	278.019928282828	106.309494179689	15	-0.384367921210891	0.15	99
"Mcclungia cymo"	2	79.32	278.692871606061	106.936160775627	1	-1.86441022531549	0.01	99
"Meandrusa lachinus"	2	169.1905	273.662852909091	100.250987206023	4	-1.04210797140973	0.04	99
"Mechanitis lysimnia"	2	79.32	278.692871606061	106.936160775627	1	-1.86441022531549	0.01	99
"Mechanitis polymnia"	2	79.32	278.692871606061	106.936160775627	1	-1.86441022531549	0.01	99
"Megathymus streckeri"	2	135.10077	267.288595363636	81.7785923875625	1	-1.61641111083419	0.01	99
"Megathymus ursus"	2	135.10077	267.288595363636	81.7785923875625	1	-1.61641111083419	0.01	99
"Megathymus yuccae"	2	135.10077	267.288595363636	81.7785923875625	1	-1.61641111083419	0.01	99
"Megeuptychia antonoe"	2	54.2995	254.047525010101	47.1765119585393	1	-4.23405666755627	0.01	99
"Megisba malaya"	3	233.433663333333	247.318818548822	41.8342485476383	24	-0.33190879954917	0.24	99
"Megisto cymela"	2	187.64298	287.826340909091	116.45197113822	1	-0.860297682640169	0.01	99
"Megisto rubricata"	2	178.1646	276.099271808081	105.915013847566	2	-0.924653344699833	0.02	99
"Melampias huebneri"	2	95.4795	287.043633616162	116.81096047351	1	-1.63994999133326	0.01	99
"Melanargia galathea"	2	178.1646	276.099271808081	105.915013847566	2	-0.924653344699833	0.02	99
"Melanis pixe"	2	192	271.815056828283	90.009529642657	4	-0.886740072358485	0.04	99
"Melanitis leda"	2	187.64298	287.826340909091	116.45197113822	1	-0.860297682640169	0.01	99
"Melanocyma faunula"	2	99.1432	282.792666393939	112.934468295496	2	-1.62615956993232	0.02	99
"Melanolycaena altimontana"	2	247.468999	278.305344606061	97.2252015395705	33	-0.317164121213061	0.33	99
"Melete lycimnia"	2	159.8647	264.092912727273	85.4960109702146	4	-1.21910030122439	0.04	99
"Melinaea menophilus"	2	79.32	278.692871606061	106.936160775627	1	-1.86441022531549	0.01	99
"Melitaea cinxia"	3	165.85522	262.550737885522	57.1214167218155	3	-1.69280671654967	0.03	99
"Melphinyet flavina"	2	123.7924	279.661954848485	101.244015384342	1	-1.53954339184171	0.01	99
"Melphinyet tarace"	2	123.7924	279.661954848485	101.244015384342	1	-1.53954339184171	0.01	99
"Memphis pithyusa"	2	123.7924	279.661954848485	101.244015384342	1	-1.53954339184171	0.01	99
"Mesene croceella"	2	192	271.815056828283	90.009529642657	4	-0.886740072358485	0.04	99
"Mesene phareus"	2	237.158162	270.230798141414	90.8024905269498	19	-0.364226090600437	0.19	99
"Mesodina halyzia"	2	117.202	270.968456353535	102.752809020603	3	-1.49646961303709	0.03	99
"Mesosemia grandis"	2	99.499	281.870192343434	112.030611471696	1	-1.62786929346993	0.01	99
"Mesoxantha ethosea"	2	247.468941	272.250092444444	89.9784449002341	34	-0.275412088661025	0.34	99
"Mestra dorcas"	2	123.7924	279.661954848485	101.244015384342	1	-1.53954339184171	0.01	99
"Metacharis umbrata"	2	195.5798	261.424170252525	72.1242329287913	3	-0.912929920759556	0.03	99
"Metamorpha elissa"	2	69.4758	254.682101676768	45.778500090804	1	-4.04570489005541	0.01	99
"Methona themisto"	4	207.788999	248.570086275253	46.3723864447539	10	-0.879426106824099	0.1	99
"Metisella metis"	2	95.4795	287.043633616162	116.81096047351	1	-1.63994999133326	0.01	99
"Meza meza"	2	95.4795	287.043633616162	116.81096047351	1	-1.63994999133326	0.01	99
"Michaelus ira"	2	94.848	293.343180171717	121.24039365764	1	-1.63720336253798	0.01	99
"Microceris variicolor"	2	192	271.815056828283	90.009529642657	4	-0.886740072358485	0.04	99
"Microtia elva"	2	69.4758	254.682101676768	45.778500090804	1	-4.04570489005541	0.01	99
"Miletus symethus"	0	NA	NA	NA	NA	NA	NA	99
"Mimathyma chevana"	2	148.3419	278.998665818182	106.893595916727	3	-1.22230676868582	0.03	99
"Mimeresia libentina"	0	NA	NA	NA	NA	NA	NA	99
"Mimoides xynias"	2	118	271.216897333333	89.428066582061	1	-1.71329766134146	0.01	99
"Mimoniades ocyalus"	2	115.2222	252.924318828283	49.0218693394841	2	-2.80899363250867	0.02	99
"Ministrymon leda"	2	192	271.815056828283	90.009529642657	4	-0.886740072358485	0.04	99
"Minois dryas"	2	187.64298	287.826340909091	116.45197113822	1	-0.860297682640169	0.01	99
"Mnasilus allubita"	2	95.4795	287.043633616162	116.81096047351	1	-1.63994999133326	0.01	99
"Moduza procris"	2	99.499	281.870192343434	112.030611471696	1	-1.62786929346993	0.01	99
"Moeros moeros"	2	99.1432	282.792666393939	112.934468295496	2	-1.62615956993232	0.02	99
"Monza punctata"	2	95.4795	287.043633616162	116.81096047351	1	-1.63994999133326	0.01	99
"Morpho helenor"	6	207.870539833333	238.232190249158	33.7880983202872	16	-0.898590093115571	0.16	99
"Morphopsis albertisi"	3	210.79394	252.665007114478	51.7085758823807	13	-0.809750924290015	0.13	99
"Morvina morvus"	2	67.3231	259.047790171717	75.0004807619604	1	-2.55631281591675	0.01	99
"Morys compta"	2	95.4795	287.043633616162	116.81096047351	1	-1.63994999133326	0.01	99
"Mota massyla"	2	192	271.815056828283	90.009529642657	4	-0.886740072358485	0.04	99
"Motasingha trimaculata"	2	213.46811	280.632330444444	104.072394513218	5	-0.645360575766457	0.05	99
"Mycalesis francisca"	2	95.4795	287.043633616162	116.81096047351	1	-1.63994999133326	0.01	99
"Mycalesis tagala"	2	95.4795	287.043633616162	116.81096047351	1	-1.63994999133326	0.01	99
"Mygona irmina"	2	95.4795	287.043633616162	116.81096047351	1	-1.63994999133326	0.01	99
"Mylothris chloris"	2	162.945367	277.17180150505	97.2835758998758	2	-1.17415949658977	0.02	99
"Myrina silenus"	2	84.9278	260.548539151515	58.6451062776412	1	-2.99463587498812	0.01	99
"Myscelia cyaniris"	2	123.7924	279.661954848485	101.244015384342	1	-1.53954339184171	0.01	99
"Myscelia orsis"	2	123.7924	279.661954848485	101.244015384342	1	-1.53954339184171	0.01	99
"Myscelus amystis"	2	158.29681	273.529593929293	88.8921576497944	1	-1.29632114886076	0.01	99
"Myscelus belti"	2	101.2678	262.586391535354	80.8300335979331	1	-1.99577538638408	0.01	99
"Myscelus epimachia"	2	101.2678	262.586391535354	80.8300335979331	1	-1.99577538638408	0.01	99
"Myscelus nobilis"	2	75.9974	283.611516666667	102.904480916561	1	-2.01754204304289	0.01	99
"Mysoria barcastus"	2	125.2141	275.078359353535	107.782158347407	3	-1.39043661447648	0.03	99
"Nabokovia faga"	2	192	271.815056828283	90.009529642657	4	-0.886740072358485	0.04	99
"Nacaduba kurava"	6	160.914692666667	230.486311661616	30.7259871087889	1	-2.2642598510708	0.01	99
"Napaea eucharila"	2	63.5784	269.470731434343	92.1350455382258	1	-2.23467986835608	0.01	99
"Napeocles jucunda"	2	69.4758	254.682101676768	45.778500090804	1	-4.04570489005541	0.01	99
"Narcosius colossus"	2	271.824592	275.357269676768	97.0432737864907	84	-0.0364031172787932	0.84	99
"Nascus phocus"	2	158.29681	273.529593929293	88.8921576497944	1	-1.29632114886076	0.01	99
"Nastra julia"	2	95.4795	287.043633616162	116.81096047351	1	-1.63994999133326	0.01	99
"Nathalis iole"	5	205.167578	245.636354820202	41.2909370720266	11	-0.980088602726782	0.11	99
"Neita neita"	2	95.4795	287.043633616162	116.81096047351	1	-1.63994999133326	0.01	99
"Nelia nemyroides"	2	95.4795	287.043633616162	116.81096047351	1	-1.63994999133326	0.01	99
