ntaxa	mntd.obs	mntd.rand.mean	mntd.rand.sd	mntd.obs.rank	mntd.obs.z	mntd.obs.p	runs
Hypolycaena sipylus	2	247.469383	257.362371676768	61.0996098553345	54	-0.161915742182173	0.54	99
Hyponephele lycaon	2	95.4795	264.633652515152	83.0803028583689	1	-2.03603196781212	0.01	99
Hypothyris euclea	2	79.32	269.969954939394	91.3502605590259	1	-2.08702146849604	0.01	99
Hypsochila wagenknechti	2	67.0275	293.391918767677	130.168098121181	2	-1.73901610329238	0.02	99
Iambrix salsala	2	95.4795	264.633652515152	83.0803028583689	1	-2.03603196781212	0.01	99
Idea leuconoe	2	61.789	269.312449868687	101.355223920357	1	-2.04748647224889	0.01	99
Ideopsis gaura	2	61.789	269.312449868687	101.355223920357	1	-2.04748647224889	0.01	99
Ideopsis vitrea	2	213.48329	284.741796515152	117.667688751463	5	-0.605591112320251	0.05	99
Inbio hilara	2	95.4795	264.633652515152	83.0803028583689	1	-2.03603196781212	0.01	99
Iolana iolas	1	NA	NA	NA	NA	NA	NA	99
Iolaus bellina	1	NA	NA	NA	NA	NA	NA	99
Iophanus pyrrhias	1	NA	NA	NA	NA	NA	NA	99
Iphiclides podalirius	2	189.1223	293.272539666667	128.561859392479	5	-0.810117714218123	0.05	99
Ipidecla miadora	2	192	271.079970969697	90.5561735831429	5	-0.873269793109034	0.05	99
Iraota rochana	1	NA	NA	NA	NA	NA	NA	99
Iratsume orsedice	2	244.81141	254.491805161616	47.1146789350144	26	-0.205464525715402	0.26	99
Iridana perdita	0	NA	NA	NA	NA	NA	NA	99
Isma bononia	2	76.5949	255.118064090909	47.1003818413105	1	-3.79026999595004	0.01	99
Isoteinon lamprospilus	2	95.4795	264.633652515152	83.0803028583689	1	-2.03603196781212	0.01	99
Issoria baumanni	2	141.2676	277.962635	105.871533734983	2	-1.29114059443187	0.02	99
Issoria lathonia	4	232.461874	255.050465348485	49.2767240594834	28	-0.458402862195496	0.28	99
Ithomia drymo	2	79.32	269.969954939394	91.3502605590259	1	-2.08702146849604	0.01	99
Ithomia patilla	2	79.32	269.969954939394	91.3502605590259	1	-2.08702146849604	0.01	99
Ixias pyrene	2	138.5406	260.99399310101	87.4957487842871	4	-1.3995353466019	0.04	99
Jacoona anasuja	2	94.848	281.375106515152	105.471554602688	1	-1.7685062784729	0.01	99
Jalmenus evagoras	2	192	271.079970969697	90.5561735831429	5	-0.873269793109034	0.05	99
Jameela palmyra	2	94.848	281.375106515152	105.471554602688	1	-1.7685062784729	0.01	99
Jamides bochus	2	192	271.079970969697	90.5561735831429	5	-0.873269793109034	0.05	99
Japonica saepestriata	2	80.4628	285.905207141414	110.186167966966	1	-1.86450269513871	0.01	99
Jemadia pseudognetus	2	169.1905	274.690617959596	97.9150602667281	1	-1.07746568987657	0.01	99
Jonaspyge aesculapus	1	NA	NA	NA	NA	NA	NA	99
Juditha caucana	3	236.87097	246.116768821549	39.2180289851259	31	-0.235753786225601	0.31	99
Junea doraete	1	NA	NA	NA	NA	NA	NA	99
Junonia coenia	6	91.1563336666667	231.058063	30.2766942447876	1	-4.62077293518987	0.01	99
Junonia natalica	2	136.87521	278.368754959596	96.9540213019881	1	-1.45938810025092	0.01	99
Kallima limborgii	2	69.4758	285.476807656566	118.612008623733	1	-1.82107199905682	0.01	99
Kallima paralekta	2	69.4758	285.476807656566	118.612008623733	1	-1.82107199905682	0.01	99
Kallimoides rumia	0	NA	NA	NA	NA	NA	NA	99
Kaniska canace	2	111.15237	274.758719828283	107.708592429259	1	-1.51897212783405	0.01	99
Kedestes barberae	2	95.4795	264.633652515152	83.0803028583689	1	-2.03603196781212	0.01	99
Kirinia epimenides	0	NA	NA	NA	NA	NA	NA	99
Kisutam syllis	1	NA	NA	NA	NA	NA	NA	99
Kolana ligurina	0	NA	NA	NA	NA	NA	NA	99
Kretania psylorita	2	192	271.079970969697	90.5561735831429	5	-0.873269793109034	0.05	99
Kricogonia lyside	2	120.0232	285.133651717172	118.605231841245	2	-1.39210091455472	0.02	99
Lachnocnema bibulus	0	NA	NA	NA	NA	NA	NA	99
Lachnoptera ayresii	2	189.730587	263.38543620202	73.3857132065685	4	-1.00366741677217	0.04	99
Laeosopis roboris	2	64.188	289.878749757576	131.979746969317	1	-1.71004078231825	0.01	99
Lampides boeticus	1	NA	NA	NA	NA	NA	NA	99
Lamprolenis nitida	1	NA	NA	NA	NA	NA	NA	99
Lamproptera curius	2	65.0052	261.265923939394	73.7174684422079	1	-2.66233673085581	0.01	99
Lamproptera meges	1	NA	NA	NA	NA	NA	NA	99
Laothus barajo	2	90.5191	261.019217141414	59.4508208023824	1	-2.86791863998254	0.01	99
Lasaia agesilas	2	192	271.079970969697	90.5561735831429	5	-0.873269793109034	0.05	99
Lasaia sula	2	192	271.079970969697	90.5561735831429	5	-0.873269793109034	0.05	99
Lasiommata megera	2	95.4795	264.633652515152	83.0803028583689	1	-2.03603196781212	0.01	99
Lebadea martha	3	236.870676	247.644628037037	46.3635424811638	36	-0.232379828211233	0.36	99
Lemonias zygia	1	NA	NA	NA	NA	NA	NA	99
Leodonta tellane	2	159.8647	271.582392525253	92.3542628133406	3	-1.2096647098039	0.03	99
Lepella lepeletier	1	NA	NA	NA	NA	NA	NA	99
Lepidochrysops patricia	2	136.875164	255.421829151515	45.6029588123691	1	-2.59953889481753	0.01	99
Leptalina unicolor	2	95.4795	264.633652515152	83.0803028583689	1	-2.03603196781212	0.01	99
Leptidea juvernica	2	192	271.079970969697	90.5561735831429	5	-0.873269793109034	0.05	99
Leptidea reali	1	NA	NA	NA	NA	NA	NA	99
Leptidea sinapis	2	192	271.079970969697	90.5561735831429	5	-0.873269793109034	0.05	99
Leptomyrina gorgias	2	247.46938	277.363779141414	105.672081715012	53	-0.282897797187688	0.53	99
Leptophobia eleone	1	NA	NA	NA	NA	NA	NA	99
Leptosia alcesta	2	247.469241	255.890145363636	44.2035872927691	41.5	-0.190502736980667	0.415	99
Leptotes cassius	2	247.46905	277.021433292929	96.906467020638	38	-0.304957803142649	0.38	99
Lerema accius	2	95.4795	264.633652515152	83.0803028583689	1	-2.03603196781212	0.01	99
Lerodea eufala	2	187.64298	265.406275919192	83.3312280470966	4	-0.933183126441413	0.04	99
Lethe anthedon	2	271.517173	259.311212818182	60.0991769682883	84	0.203096960683151	0.84	99
Lethe dura	2	95.4795	264.633652515152	83.0803028583689	1	-2.03603196781212	0.01	99
Lethe europa	2	95.4795	264.633652515152	83.0803028583689	1	-2.03603196781212	0.01	99
Lethe rohria	2	95.4795	264.633652515152	83.0803028583689	1	-2.03603196781212	0.01	99
Leucantigius atayalica	2	80.4628	285.905207141414	110.186167966966	1	-1.86450269513871	0.01	99
Leucidia brephos	2	192	271.079970969697	90.5561735831429	5	-0.873269793109034	0.05	99
Leucochimona icare	1	NA	NA	NA	NA	NA	NA	99
Leucochitonea levubu	2	76.7222	271.933331090909	101.975935652234	2.5	-1.91428624647909	0.025	99
Lexias aeropa	2	121.1138	263.903432454545	73.5639513369224	1	-1.94102722678082	0.01	99
Libythea celtis	1	NA	NA	NA	NA	NA	NA	99
Libythea lepita	2	142.37061	272.250230737374	99.498092996528	2	-1.30534783960036	0.02	99
Lieinix nemesis	2	192	271.079970969697	90.5561735831429	5	-0.873269793109034	0.05	99
Limenitis arthemis	5	203.7874508	240.533807993939	34.1301450633534	9	-1.07665399973337	0.09	99
Limenitis cottini	2	125.2141	274.930289666667	89.4510945286018	1	-1.67372115965328	0.01	99
Limenitis populi	2	125.2141	274.930289666667	89.4510945286018	1	-1.67372115965328	0.01	99
Limenitis sulpitia	2	105.1968	252.823587323232	62.5408053681015	1	-2.36048746821109	0.01	99
Lipaphnaeus aderna	2	188	263.555562969697	84.2875770599243	6	-0.896402122414561	0.06	99
Liphyra brassolis	0	NA	NA	NA	NA	NA	NA	99
Logania malayica	0	NA	NA	NA	NA	NA	NA	99
Lopinga deidamia	1	NA	NA	NA	NA	NA	NA	99
Lotongus calathus	2	99.1432	274.820330030303	99.5868342410952	2	-1.7640597913274	0.02	99
Loxura atymnus	2	239.54422	284.256904434343	119.351226931966	27	-0.374631125156603	0.27	99
Lucia limbaria	2	91.3386	294.690864545455	120.855365968431	1	-1.68260848755836	0.01	99
Lucinia cadma	1	NA	NA	NA	NA	NA	NA	99
Luehdorfia japonica	2	176.8466	264.64442220202	83.901335399023	2	-1.04644129660709	0.02	99
Luehdorfia puziloi	2	176.8466	264.64442220202	83.901335399023	2	-1.04644129660709	0.02	99
Luthrodes cleotas	2	34.1076	265.341094181818	71.3730664675833	1	-3.23978645763863	0.01	99
Lycaena hippothoe	2	88.9723	275.813036767677	97.0752581782061	1	-1.92469986971019	0.01	99
Lycas argentea	2	11.01356	258.047040363636	78.9190409069785	1	-3.1302139195383	0.01	99
Lychnuchoides ozias	1	NA	NA	NA	NA	NA	NA	99
Lycorea halia	3	240.595113	251.898574292929	47.118772587116	43	-0.239892948655035	0.43	99
Lysandra coridon	2	192	271.079970969697	90.5561735831429	5	-0.873269793109034	0.05	99
Macrosoma hyacinthina	2	76.7222	271.933331090909	101.975935652234	2.5	-1.91428624647909	0.025	99
Macrosoma rubedinaria	2	76.7222	271.933331090909	101.975935652234	2.5	-1.91428624647909	0.025	99
Macrosoma tipulata	2	76.7222	271.933331090909	101.975935652234	2.5	-1.91428624647909	0.025	99
Magnastigma hirsuta	1	NA	NA	NA	NA	NA	NA	99
Magneuptychia alcinoe	2	95.4795	264.633652515152	83.0803028583689	1	-2.03603196781212	0.01	99
Magneuptychia libye	2	95.4795	264.633652515152	83.0803028583689	1	-2.03603196781212	0.01	99
Magneuptychia ocnus	1	NA	NA	NA	NA	NA	NA	99
Mahathala ameria	2	247.469009	294.73863369697	134.730295668946	41	-0.3508462923077	0.41	99
Manataria hercyna	2	95.4795	264.633652515152	83.0803028583689	1	-2.03603196781212	0.01	99
Mandarinia regalis	1	NA	NA	NA	NA	NA	NA	99
Maniola jurtina	2	95.4795	264.633652515152	83.0803028583689	1	-2.03603196781212	0.01	99
Manto hypoleuca	0	NA	NA	NA	NA	NA	NA	99
Marpesia eleuchea	2	84.9278	265.266128636364	92.8806809938944	1	-1.94161290277596	0.01	99
Matapa aria	2	95.4795	264.633652515152	83.0803028583689	1	-2.03603196781212	0.01	99
Mathania aureomaculata	1	NA	NA	NA	NA	NA	NA	99
Maurus vogelii	1	NA	NA	NA	NA	NA	NA	99
Mcclungia cymo	2	79.32	269.969954939394	91.3502605590259	1	-2.08702146849604	0.01	99
Meandrusa lachinus	1	NA	NA	NA	NA	NA	NA	99
Mechanitis lysimnia	2	79.32	269.969954939394	91.3502605590259	1	-2.08702146849604	0.01	99
Mechanitis polymnia	2	79.32	269.969954939394	91.3502605590259	1	-2.08702146849604	0.01	99
Megathymus streckeri	2	135.10077	254.752228727273	63.8172223899272	2	-1.87490859436337	0.02	99
Megathymus ursus	2	135.10077	254.752228727273	63.8172223899272	2	-1.87490859436337	0.02	99
Megathymus yuccae	2	135.10077	254.752228727273	63.8172223899272	2	-1.87490859436337	0.02	99
Megeuptychia antonoe	2	54.2995	284.432405727273	118.697751779196	1	-1.93881436065757	0.01	99
Megisba malaya	3	233.433663333333	252.271626175084	52.1394442816638	29	-0.361299647537205	0.29	99
Megisto cymela	1	NA	NA	NA	NA	NA	NA	99
Megisto rubricata	1	NA	NA	NA	NA	NA	NA	99
Melampias huebneri	2	95.4795	264.633652515152	83.0803028583689	1	-2.03603196781212	0.01	99
Melanargia galathea	1	NA	NA	NA	NA	NA	NA	99
Melanis pixe	2	192	271.079970969697	90.5561735831429	5	-0.873269793109034	0.05	99
Melanitis leda	1	NA	NA	NA	NA	NA	NA	99
Melanocyma faunula	1	NA	NA	NA	NA	NA	NA	99
Melanolycaena altimontana	0	NA	NA	NA	NA	NA	NA	99
Melete lycimnia	2	159.8647	271.582392525253	92.3542628133406	3	-1.2096647098039	0.03	99
Melinaea menophilus	1	NA	NA	NA	NA	NA	NA	99
Melitaea cinxia	2	213.48321	259.421409858586	59.8138281932199	6	-0.768019724639412	0.06	99
Melphinyet flavina	2	123.7924	282.954537393939	112.357289487545	2	-1.41657152926943	0.02	99
Melphinyet tarace	1	NA	NA	NA	NA	NA	NA	99
Memphis pithyusa	2	123.7924	282.954537393939	112.357289487545	2	-1.41657152926943	0.02	99
Mesene croceella	2	192	271.079970969697	90.5561735831429	5	-0.873269793109034	0.05	99
Mesene phareus	2	237.158162	284.093235535354	110.390606941919	14	-0.425172710211188	0.14	99
Mesodina halyzia	2	117.202	273.919048606061	99.6238530742841	2.5	-1.57308760673215	0.025	99
Mesosemia grandis	2	99.499	274.124166808081	107.087395548577	1	-1.630678997407	0.01	99
Mesoxantha ethosea	1	NA	NA	NA	NA	NA	NA	99
Mestra dorcas	2	123.7924	282.954537393939	112.357289487545	2	-1.41657152926943	0.02	99
Metacharis umbrata	1	NA	NA	NA	NA	NA	NA	99
Metamorpha elissa	1	NA	NA	NA	NA	NA	NA	99
Methona themisto	1	NA	NA	NA	NA	NA	NA	99
Metisella metis	2	95.4795	264.633652515152	83.0803028583689	1	-2.03603196781212	0.01	99
Meza meza	2	95.4795	264.633652515152	83.0803028583689	1	-2.03603196781212	0.01	99
Michaelus ira	1	NA	NA	NA	NA	NA	NA	99
Microceris variicolor	1	NA	NA	NA	NA	NA	NA	99
Microtia elva	2	69.4758	285.476807656566	118.612008623733	1	-1.82107199905682	0.01	99
Miletus symethus	0	NA	NA	NA	NA	NA	NA	99
Mimathyma chevana	2	148.3419	280.705475181818	104.744120435419	3	-1.26368501288269	0.03	99
Mimeresia libentina	0	NA	NA	NA	NA	NA	NA	99
Mimoides xynias	1	NA	NA	NA	NA	NA	NA	99
Mimoniades ocyalus	1	NA	NA	NA	NA	NA	NA	99
Ministrymon leda	2	192	271.079970969697	90.5561735831429	5	-0.873269793109034	0.05	99
Minois dryas	2	187.64298	265.406275919192	83.3312280470966	4	-0.933183126441413	0.04	99
Mnasilus allubita	2	95.4795	264.633652515152	83.0803028583689	1	-2.03603196781212	0.01	99
Moduza procris	2	99.499	274.124166808081	107.087395548577	1	-1.630678997407	0.01	99
Moeros moeros	2	99.1432	274.820330030303	99.5868342410952	2	-1.7640597913274	0.02	99
Monza punctata	2	95.4795	264.633652515152	83.0803028583689	1	-2.03603196781212	0.01	99
Morpho helenor	6	207.870539833333	235.539533897306	33.2051337540041	16	-0.833274585458839	0.16	99
Morphopsis albertisi	1	NA	NA	NA	NA	NA	NA	99
Morvina morvus	1	NA	NA	NA	NA	NA	NA	99
Morys compta	1	NA	NA	NA	NA	NA	NA	99
Mota massyla	1	NA	NA	NA	NA	NA	NA	99
Motasingha trimaculata	2	213.46811	272.616561353535	99.8701118662973	7	-0.592253780918171	0.07	99
Mycalesis francisca	2	95.4795	264.633652515152	83.0803028583689	1	-2.03603196781212	0.01	99
Mycalesis tagala	1	NA	NA	NA	NA	NA	NA	99
Mygona irmina	1	NA	NA	NA	NA	NA	NA	99
Mylothris chloris	2	162.945367	271.473242080808	97.059960981424	3	-1.11815288182095	0.03	99
Myrina silenus	2	84.9278	265.266128636364	92.8806809938944	1	-1.94161290277596	0.01	99
Myscelia cyaniris	2	123.7924	282.954537393939	112.357289487545	2	-1.41657152926943	0.02	99
Myscelia orsis	2	123.7924	282.954537393939	112.357289487545	2	-1.41657152926943	0.02	99
Myscelus amystis	2	158.29681	280.834615434343	113.598779162443	3	-1.07868945720903	0.03	99
Myscelus belti	2	101.2678	266.072837212121	72.4005781391928	2	-2.27629449167212	0.02	99
Myscelus epimachia	1	NA	NA	NA	NA	NA	NA	99
Myscelus nobilis	2	75.9974	272.59631040404	89.2850409188209	1	-2.20192440279879	0.01	99
Mysoria barcastus	2	125.2141	274.930289666667	89.4510945286018	1	-1.67372115965328	0.01	99
Nabokovia faga	1	NA	NA	NA	NA	NA	NA	99
Nacaduba kurava	5	166.8619028	242.911753589899	37.0096537232174	2	-2.05486523485602	0.02	99
Napaea eucharila	2	63.5784	257.235323515152	78.1404257559146	1	-2.47831927765627	0.01	99
Napeocles jucunda	1	NA	NA	NA	NA	NA	NA	99
Narcosius colossus	0	NA	NA	NA	NA	NA	NA	99
Nascus phocus	1	NA	NA	NA	NA	NA	NA	99
Nastra julia	2	95.4795	264.633652515152	83.0803028583689	1	-2.03603196781212	0.01	99
Nathalis iole	5	205.167578	242.190133840404	39.4249043646871	9	-0.939065203505354	0.09	99
Neita neita	1	NA	NA	NA	NA	NA	NA	99
Nelia nemyroides	0	NA	NA	NA	NA	NA	NA	99
Neocoenyra duplex	2	95.4795	264.633652515152	83.0803028583689	1	-2.03603196781212	0.01	99
Neohesperilla croceus	2	95.4795	264.633652515152	83.0803028583689	1	-2.03603196781212	0.01	99
Neohesperilla xanthomera	2	95.4795	264.633652515152	83.0803028583689	1	-2.03603196781212	0.01	99
Neolucia agricola	2	192	271.079970969697	90.5561735831429	5	-0.873269793109034	0.05	99
Neolysandra diana	1	NA	NA	NA	NA	NA	NA	99
Neominois ridingsii	2	95.4795	264.633652515152	83.0803028583689	1	-2.03603196781212	0.01	99
Neomyrina nivea	2	271.824915	283.727765565657	111.984193917734	84	-0.106290451797158	0.84	99
Neonympha areolatus	2	187.64298	265.406275919192	83.3312280470966	4	-0.933183126441413	0.04	99
Neophasia menapia	2	83.3911	262.725917636364	71.4500113718373	1	-2.5099340670931	0.01	99
Neopithecops zalmora	2	247.040845	291.367714555556	122.622857402326	29	-0.361489452248849	0.29	99
Neorina crishna	1	NA	NA	NA	NA	NA	NA	99
Neoxeniades braesia	1	NA	NA	NA	NA	NA	NA	99
Neozephyrus japonica	2	136.5508	260.824889454545	74.0857622523139	2	-1.67743552440353	0.02	99
Neozephyrus orientalis	2	80.4628	285.905207141414	110.186167966966	1	-1.86450269513871	0.01	99
Neptidopsis ophione	2	123.7924	282.954537393939	112.357289487545	2	-1.41657152926943	0.02	99
Neptis sappho	5	190.0458706	245.357099791919	33.5462650650051	5	-1.64880439252294	0.05	99
Neruda aoede	1	NA	NA	NA	NA	NA	NA	99
Nesolycaena albosericea	2	118	295.763287393939	130.916139109614	1	-1.35784089420099	0.01	99
Nesoxenica leprea	2	89.2401	270.919037979798	80.8410355341195	1	-2.24736035083468	0.01	99
Nessaea aglaura	2	123.7924	282.954537393939	112.357289487545	2	-1.41657152926943	0.02	99
Netrobalane canopus	2	76.7222	271.933331090909	101.975935652234	2.5	-1.91428624647909	0.025	99
Netrocoryne repanda	8	269.662316	233.397974237374	31.795256565878	83	1.14055823665044	0.83	99
Neurellipes lusones	1	NA	NA	NA	NA	NA	NA	99
Nica flavilla	2	121.5324	266.439429666667	81.6604107673307	1	-1.774507724184	0.01	99
Ninguta schrenkii	2	187.64298	265.406275919192	83.3312280470966	4	-0.933183126441413	0.04	99
Niphanda fusca	0	NA	NA	NA	NA	NA	NA	99
Noctuana haematospila	1	NA	NA	NA	NA	NA	NA	99
Nosea hainanensis	1	NA	NA	NA	NA	NA	NA	99
Notheme erota	2	95.4795	264.633652515152	83.0803028583689	1	-2.03603196781212	0.01	99
Nothodanis schaeffera	2	55.3776	275.206430919192	107.824894449594	1	-2.03875767318241	0.01	99
Notocrypta curvifascia	3	100.34913	249.403718003367	44.8618550003556	1	-3.32252395720563	0.01	99
Notocrypta feisthamelii	3	100.34913	249.403718003367	44.8618550003556	1	-3.32252395720563	0.01	99
Nyctelius nyctelius	2	95.4795	264.633652515152	83.0803028583689	1	-2.03603196781212	0.01	99
Nymphalis antiopa	6	184.001683	236.207022223906	31.5655495467911	2	-1.65387075382671	0.02	99
Nymphalis xanthomelas	4	196.35298375	248.144631989899	42.3999431028224	4	-1.22150277688584	0.04	99
Nymphidium caricae	1	NA	NA	NA	NA	NA	NA	99
Nymphidium onaeum	2	231.571925	264.887552535354	81.9746378473411	18	-0.406413842259312	0.18	99
Oarisma garita	2	95.4795	264.633652515152	83.0803028583689	1	-2.03603196781212	0.01	99
Oboronia punctatus	1	NA	NA	NA	NA	NA	NA	99
Ocaria ocrisia	2	237.158272	266.286909242424	84.0637238507524	16	-0.346506625070994	0.16	99
Ochlodes sylvanoides	2	95.4795	264.633652515152	83.0803028583689	1	-2.03603196781212	0.01	99
Ocybadistes flavovittata	2	95.4795	264.633652515152	83.0803028583689	1	-2.03603196781212	0.01	99
Ocybadistes walkeri	2	229.20182	256.757799919192	61.7081150259128	11	-0.446553583878239	0.11	99
Odina hieroglyphica	1	NA	NA	NA	NA	NA	NA	99
Odontoptilum angulata	2	208.517279	301.004520040404	124.977314228247	2	-0.740032233942024	0.02	99
Oeneis norna	2	187.64298	265.406275919192	83.3312280470966	4	-0.933183126441413	0.04	99
Oenomaus ortygnus	2	142.4068	286.930192989899	118.764689753302	3	-1.21688856587006	0.03	99
Oerane microthyrus	2	99.1432	274.820330030303	99.5868342410952	2	-1.7640597913274	0.02	99
Ogyris amaryllis	2	94.848	281.375106515152	105.471554602688	1	-1.7685062784729	0.01	99
Oileides azines	1	NA	NA	NA	NA	NA	NA	99
Oleria aquata	2	79.32	269.969954939394	91.3502605590259	1	-2.08702146849604	0.01	99
Oligoria maculata	2	95.4795	264.633652515152	83.0803028583689	1	-2.03603196781212	0.01	99
Olyras crathis	2	79.32	269.969954939394	91.3502605590259	1	-2.08702146849604	0.01	99
Onophas columbaria	1	NA	NA	NA	NA	NA	NA	99
Opoptera aorsa	2	95.4795	264.633652515152	83.0803028583689	1	-2.03603196781212	0.01	99
Opsiphanes tamarindi	4	94.704665	247.889244487374	40.6134279923201	1	-3.77177172821611	0.01	99
Orachrysops niobe	2	192	271.079970969697	90.5561735831429	5	-0.873269793109034	0.05	99
Oraidium barberae	2	247.46891	264.748267828283	70.8290247299975	36	-0.24395871458279	0.36	99
Oreisplanus munionga	2	89.2401	270.919037979798	80.8410355341195	1	-2.24736035083468	0.01	99
Oreixenica lathoniella	2	95.4795	264.633652515152	83.0803028583689	1	-2.03603196781212	0.01	99
Oressinoma typhla	2	89.2401	270.919037979798	80.8410355341195	1	-2.24736035083468	0.01	99
Oriens gola	2	95.4795	264.633652515152	83.0803028583689	1	-2.03603196781212	0.01	99
Orinoma damaris	1	NA	NA	NA	NA	NA	NA	99
Orphe gerasa	1	NA	NA	NA	NA	NA	NA	99
Orses cynisca	1	NA	NA	NA	NA	NA	NA	99
Orsotriaena medus	1	NA	NA	NA	NA	NA	NA	99
Ortilia liriope	4	123.679974	240.389595492424	32.6527076466208	1	-3.57427086156214	0.01	99
Osmodes laronia	2	54.2995	284.432405727273	118.697751779196	1	-1.93881436065757	0.01	99
Oxynetra stangelandi	1	NA	NA	NA	NA	NA	NA	99
Oxynthes corusca	1	NA	NA	NA	NA	NA	NA	99
Pachliopta aristolochiae	2	176.8466	264.64442220202	83.901335399023	2	-1.04644129660709	0.02	99
Pachliopta kotzebuea	2	176.8466	264.64442220202	83.901335399023	2	-1.04644129660709	0.02	99
Pachythone gigas	0	NA	NA	NA	NA	NA	NA	99
Pachythone xanthe	0	NA	NA	NA	NA	NA	NA	99
Pagyris cymothoe	2	79.32	269.969954939394	91.3502605590259	1	-2.08702146849604	0.01	99
Palaeonympha opalina	2	95.4795	264.633652515152	83.0803028583689	1	-2.03603196781212	0.01	99
Palla ussheri	2	247.041153	282.875945969697	120.340062789011	33	-0.297779410606801	0.33	99
Panacea procilla	0	NA	NA	NA	NA	NA	NA	99
Pandita sinope	1	NA	NA	NA	NA	NA	NA	99
Panoquina lucas	2	95.4795	264.633652515152	83.0803028583689	1	-2.03603196781212	0.01	99
Panoquina ocola	2	95.4795	264.633652515152	83.0803028583689	1	-2.03603196781212	0.01	99
Panoquina panoquin	2	187.64298	265.406275919192	83.3312280470966	4	-0.933183126441413	0.04	99
Panthiades hebraeus	2	225.40331	288.904009848485	117.216568049187	10	-0.541738261965139	0.1	99
Pantoporia hordonia	2	192	271.079970969697	90.5561735831429	5	-0.873269793109034	0.05	99
Panyapedaliodes drymaea	1	NA	NA	NA	NA	NA	NA	99
Papias subcostulata	1	NA	NA	NA	NA	NA	NA	99
Papilio alexanor	2	120	267.640704919192	82.8893122882943	2	-1.7811790307258	0.02	99
Papilio ambrax	2	247.040953	282.054584151515	120.03894470468	37	-0.29168559618427	0.37	99
Papilio clytia	2	169.1905	274.690617959596	97.9150602667281	1	-1.07746568987657	0.01	99
Papilio deiphobus	2	118	295.763287393939	130.916139109614	1	-1.35784089420099	0.01	99
Papilio elwesi	2	255.403203	261.424236646465	79.2933317583472	62	-0.0759336694895635	0.62	99
Papilio gigon	2	118	295.763287393939	130.916139109614	1	-1.35784089420099	0.01	99
Papilio joanae	2	120	267.640704919192	82.8893122882943	2	-1.7811790307258	0.02	99
Papilio machaon	3	207.320587666667	258.270816363636	52.1466417293079	8	-0.977056757776488	0.08	99
Papilio memnon	2	271.396785	297.53700169697	134.342745899046	57	-0.194578549977036	0.57	99
Papilio phestus	2	118	295.763287393939	130.916139109614	1	-1.35784089420099	0.01	99
Papilio polytes	2	118	295.763287393939	130.916139109614	1	-1.35784089420099	0.01	99
Papilio polyxenes	2	247.040603	294.483983393939	128.71626978832	27	-0.368588838629044	0.27	99
Papilio protenor	2	118	295.763287393939	130.916139109614	1	-1.35784089420099	0.01	99
Papilio slateri	2	169.1905	274.690617959596	97.9150602667281	1	-1.07746568987657	0.01	99
Papilio xuthus	2	271.397015	289.916690767677	123.315557608135	60	-0.150181178489477	0.6	99
Papilio zelicaon	2	247.040603	294.483983393939	128.71626978832	27	-0.368588838629044	0.27	99
Paracarystus hypargyra	1	NA	NA	NA	NA	NA	NA	99
Parachoranthus magdalia	1	NA	NA	NA	NA	NA	NA	99
Paralethe dendrophilus	2	95.4795	264.633652515152	83.0803028583689	1	-2.03603196781212	0.01	99
Paralucia pyrodiscus	2	38.2414	261.908723818182	73.055515869712	1	-3.0616076165566	0.01	99
Paramacera xicaque	1	NA	NA	NA	NA	NA	NA	99
Paramimus scurra	0	NA	NA	NA	NA	NA	NA	99
Parantica aglea	2	61.789	269.312449868687	101.355223920357	1	-2.04748647224889	0.01	99
Parantica sita	2	61.789	269.312449868687	101.355223920357	1	-2.04748647224889	0.01	99
Pararge aegeria	2	95.4795	264.633652515152	83.0803028583689	1	-2.03603196781212	0.01	99
Parasarpa daraxa	2	125.2141	274.930289666667	89.4510945286018	1	-1.67372115965328	0.01	99
Paratisiphone lyrnessa	1	NA	NA	NA	NA	NA	NA	99
Paratrytone snowi	2	95.4795	264.633652515152	83.0803028583689	1	-2.03603196781212	0.01	99
Pardaleodes edipus	1	NA	NA	NA	NA	NA	NA	99
Pardaleodes incerta	2	95.4795	264.633652515152	83.0803028583689	1	-2.03603196781212	0.01	99
Pardopsis punctatissima	1	NA	NA	NA	NA	NA	NA	99
Parelbella ahira	0	NA	NA	NA	NA	NA	NA	99
Parelbella macleannani	1	NA	NA	NA	NA	NA	NA	99
Pareronia valeria	2	138.5406	260.99399310101	87.4957487842871	4	-1.3995353466019	0.04	99
Pareuptychia hesionides	2	95.4795	264.633652515152	83.0803028583689	1	-2.03603196781212	0.01	99
Pareuptychia ocirrhoe	2	187.64298	265.406275919192	83.3312280470966	4	-0.933183126441413	0.04	99
Parides agavus	2	176.8466	264.64442220202	83.901335399023	2	-1.04644129660709	0.02	99
Parides eurimedes	2	176.8466	264.64442220202	83.901335399023	2	-1.04644129660709	0.02	99
Parides photinus	2	176.8466	264.64442220202	83.901335399023	2	-1.04644129660709	0.02	99
Parnara apostata	2	95.4795	264.633652515152	83.0803028583689	1	-2.03603196781212	0.01	99
Parnara guttatus	2	187.64298	265.406275919192	83.3312280470966	4	-0.933183126441413	0.04	99
Parnassius apollo	2	119.0588	258.22970320202	74.3759624971082	2	-1.87118120599019	0.02	99
