Tree_label	Lep_family	Lep_accepted_name	PD	Num.families	mpd.obs	mpd.rand.mean	mpd.rand.sd	mpd.obs.rank	mpd.obs.z	mpd.obs.p	mntd.obs	mntd.rand.mean	mntd.rand.sd	mntd.obs.rank	mntd.obs.z	mntd.obs.p	PD.3sources	Num.families.3sources	mpd.obs.3sources	mpd.rand.mean.3sources	mpd.rand.sd.3sources	mpd.obs.rank.3sources	mpd.obs.z.3sources	mpd.obs.p.3sources	mntd.obs.3sources	mntd.rand.mean.3sources	mntd.rand.sd.3sources	mntd.obs.rank.3sources	mntd.obs.z.3sources	mntd.obs.p.3sources
BN002208_LEP41119_Papilionidae_Papilioninae_Leptocircini_Mimoides_xynias	Papilionidae	Mimoides xynias	325.049924	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LEP31648_X_Papilionidae_Papilioninae_Troidini_Pachliopta_aristolochiae_X_ME	Papilionidae	Pachliopta aristolochiae	325.05077	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	325.05077	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SRR8954525_X_Papilionidae_Papilioninae_Troidini_Pachliopta_kotzebuea	Papilionidae	Pachliopta kotzebuea	325.05077	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SRR8954526_X_Papilionidae_Papilioninae_Papilionini_Papilio_alexanor_hazarajatica	Papilionidae	Papilio alexanor	325.050162	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	325.050162	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SRR5879306_X_Papilionidae_Papilioninae_Papilionini_Papilio_ambrax	Papilionidae	Papilio ambrax	448.784474	2	247.468522	275.2747243	98.31585222	27	-0.282825217	0.27	247.468522	271.4089861	99.52882838	41	-0.240537988	0.41	325.049924	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SRR8548584_X_Papilionidae_Papilioninae_Papilionini_Papilio_clytia	Papilionidae	Papilio clytia	325.050763	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	325.050763	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LEP28904_X_Papilionidae_Papilioninae_Papilionini_Papilio_deiphobus_X_ME	Papilionidae	Papilio deiphobus	325.049924	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	325.049924	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN002213_CE1_Papilionidae_Papilioninae_Papilionini_Papilio_elwesi	Papilionidae	Papilio elwesi	588.664227	3	266.350818	282.9762017	88.47160291	79	-0.187917741	0.79	260.8770233	250.7693375	46.68949806	85	0.216487352	0.85	325.05054	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SRR4342886_X_Papilionidae_Papilioninae_Papilionini_Papilio_gigon	Papilionidae	Papilio gigon	325.049924	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	325.049924	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SRR8954524_X_Papilionidae_Papilioninae_Papilionini_Papilio_joanae	Papilionidae	Papilio joanae	325.050162	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	325.050162	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA0012983551_X_Papilionidae_Papilioninae_Papilionini_Papilio_machaon	Papilionidae	Papilio machaon	602.702634	4	206.2836893	268.4484715	62.96397145	1	-0.987307197	0.01	168.920318	235.7291043	29.88276502	2	-2.23569627	0.02	542.514434	3	227.4656547	284.1483693	94.69037895	9	-0.598611129	0.09	207.463054	251.9404635	36.13105954	6	-1.231002081	0.06
GCA0031184152_X_Papilionidae_Papilioninae_Papilionini_Papilio_memnon	Papilionidae	Papilio memnon	460.962464	2	271.824464	286.9760126	114.5602576	82	-0.132258332	0.82	271.824464	252.8407998	68.13580516	91	0.2786151	0.91	460.962464	2	271.824464	273.57508	98.24398262	87	-0.017819066	0.87	271.824464	267.6459873	91.78104296	91	0.045526577	0.91
SRR5879277_X_Papilionidae_Papilioninae_Papilionini_Papilio_phestus	Papilionidae	Papilio phestus	325.049924	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	325.049924	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA0008362151_X_Papilionidae_Papilioninae_Papilionini_Papilio_polytes	Papilionidae	Papilio polytes	325.049924	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	325.049924	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN007165_LEP35691_Papilionidae_Papilioninae_Papilionini_Papilio_polyxenes	Papilionidae	Papilio polyxenes	448.784134	2	247.468182	274.057267	109.2645399	35	-0.243345966	0.35	247.468182	254.6926185	45.35006828	33	-0.159303763	0.33	448.784134	2	247.468182	284.2188004	120.1218339	38	-0.305944533	0.38	247.468182	266.3027947	71.00802523	28	-0.265246254	0.28
BN007168_LEP36465_Papilionidae_Papilioninae_Papilionini_Papilio_protenor	Papilionidae	Papilio protenor	325.049924	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	325.049924	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SRR8954521_X_Papilionidae_Papilioninae_Papilionini_Papilio_slateri	Papilionidae	Papilio slateri	325.050763	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	325.050763	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN007167_LEP40499_Papilionidae_Papilioninae_Papilionini_Papilio_xuthus	Papilionidae	Papilio xuthus	460.962694	2	271.824694	285.342871	110.6298993	84	-0.122192798	0.84	271.824694	270.7655572	90.44568732	87	0.011710197	0.87	460.962694	2	271.824694	276.5624594	106.973095	82	-0.044289318	0.82	271.824694	283.4528646	111.4034504	87	-0.104378909	0.87
SRR8954529_X_Papilionidae_Papilioninae_Papilionini_Papilio_zelicaon	Papilionidae	Papilio zelicaon	448.784134	2	247.468182	274.057267	109.2645399	35	-0.243345966	0.35	247.468182	254.6926185	45.35006828	33	-0.159303763	0.33	448.784134	2	247.468182	284.2188004	120.1218339	38	-0.305944533	0.38	247.468182	266.3027947	71.00802523	28	-0.265246254	0.28
BN005317_LEP53130_Papilionidae_Papilioninae_Troidini_Parides_agavus	Papilionidae	Parides agavus	325.05077	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	325.05077	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SRR921629_X_Papilionidae_Papilioninae_Troidini_Parides_eurimedes	Papilionidae	Parides eurimedes	325.05077	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	325.05077	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SRR8954530_X_Papilionidae_Papilioninae_Troidini_Parides_photinus	Papilionidae	Parides photinus	325.05077	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	325.05077	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN007182_LEP45956_Papilionidae_Parnassiinae_Parnassiini_Parnassius_apollo	Papilionidae	Parnassius apollo	325.051262	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	325.051262	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SRR8954538_X_Papilionidae_Parnassiinae_Parnassiini_Parnassius_imperator_regulus	Papilionidae	Parnassius imperator	325.050692	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SRR8954531_X_Papilionidae_Parnassiinae_Parnassiini_Parnassius_smintheus	Papilionidae	Parnassius smintheus	325.051262	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	325.051262	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SRR8954535_X_Papilionidae_Papilioninae_Troidini_Pharmacophagus_antenor	Papilionidae	Pharmacophagus antenor	460.962875	2	271.824875	278.8322606	105.6372751	89	-0.066334403	0.89	271.824875	279.2230144	105.3328	83	-0.070235856	0.83	325.05077	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SRR8954534_X_Papilionidae_Papilioninae_Leptocircini_Protesilaus_protesilaus_protesilaus	Papilionidae	Protesilaus protesilaus	569.343092	3	253.4700613	286.2151855	92.01532803	42	-0.355865972	0.42	235.1150307	244.4434413	44.32690142	35	-0.210445809	0.35	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA0009315451_X_Papilionidae_Papilioninae_Papilionini_Papilio_glaucus	Papilionidae	Pterourus glaucus	1396.609939	11	244.5588368	269.4118614	41.24940916	20	-0.602506197	0.2	193.0640484	221.6808649	25.69298343	14	-1.113798893	0.14	1057.912479	7	255.2592858	268.5777289	46.77794197	61	-0.284716311	0.61	238.7997671	232.4679714	26.47491115	72	0.239162115	0.72
BN005335_LEP49688_Papilionidae_Papilioninae_Papilionini_Papilio_troilus	Papilionidae	Pterourus troilus	707.243527	4	263.3101955	277.5771059	73.35619107	78	-0.194488156	0.78	246.2804675	241.0206218	40.42923321	66	0.130100061	0.66	707.243527	4	263.3101955	270.8182235	65.17538016	76	-0.115197303	0.76	246.2804675	241.404683	38.76249559	69	0.125786134	0.69
SRR8954536_X_Papilionidae_Parnassiinae_Zerynthiini_Sericinus_montela	Papilionidae	Sericinus montela	325.05077	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	325.05077	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
RE07F012_X_Papilionidae_Papilioninae_Teinopalpini_Teinopalpus_imperialis_X_ME	Papilionidae	Teinopalpus imperialis	596.721405	3	271.72227	281.8922555	84.11322268	87	-0.120908285	0.87	271.619436	246.6710464	39.91623115	93	0.625018667	0.93	325.05054	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SRR8954533_X_Papilionidae_Papilioninae_Troidini_Trogonoptera_brookiana	Papilionidae	Trogonoptera brookiana	325.05077	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	325.05077	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
RF140032_X_Papilionidae_Papilioninae_Troidini_Troides_rhadamantus_X_ME	Papilionidae	Troides rhadamantus	325.05077	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	325.05077	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SRR8954528_X_Papilionidae_Papilioninae_Troidini_Ornithoptera_richmondia	Papilionidae	Troides richmondia	325.05077	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
RV07D031_X_Papilionidae_Parnassiinae_Zerynthiini_Allancastria_cerisyi_X_ME	Papilionidae	Zerynthia cerisyi	325.05077	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	325.05077	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN006872_FH18Z058_Papilionidae_Parnassiinae_Zerynthiini_Zerynthia_polyxena	Papilionidae	Zerynthia polyxena	325.05077	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	325.05077	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN007033_EB19X001_Pieridae_Coliadinae_X_Abaeis_nicippe	Pieridae	Abaeis nicippe	325.050502	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	325.050502	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN003854_SC01T419_Pieridae_Pierinae_Teracolini_Afrodryas_leda	Pieridae	Afrodryas leda	391.686565	2	133.2723	266.8438565	81.40110795	1	-1.640905878	0.01	133.2723	271.2887189	91.38764681	2	-1.510230581	0.02	391.686565	2	133.2723	278.7828227	114.6235297	2	-1.269464682	0.02	133.2723	280.0176568	104.7702039	1	-1.400640176	0.01
BN002239_LEP03758_Pieridae_Coliadinae_X_Anteos_maerula	Pieridae	Anteos maerula	325.050502	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	325.050502	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
RV005312_X_Pieridae_Pierinae_Anthocharidini_Anthocharis_belia_X_ME	Pieridae	Anthocharis belia	325.050395	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	325.050395	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN002243_LEP50690_Pieridae_Pierinae_Anthocharidini_Anthocharis_cardamines	Pieridae	Anthocharis cardamines	384.526095	2	118.9514	270.0419617	97.20833591	3	-1.554296351	0.03	118.9514	261.6066616	73.28272333	1	-1.94664247	0.01	325.050395	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN002248_LEP28842_Pieridae_Coliadinae_X_Phoebis_boisduvalii	Pieridae	Aphrissa boisduvalii	325.050502	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN002250_LEP43211_Pieridae_Coliadinae_X_Phoebis_statira	Pieridae	Aphrissa statira	567.364324	3	244.032248	262.4255266	67.13146371	41	-0.273988941	0.41	240.595148	251.8775823	46.52472392	39	-0.242504058	0.39	325.050502	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN002254_MY20166_Pieridae_Pierinae_Pierini_Aporia_agathon	Pieridae	Aporia agathon	325.050692	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	325.050692	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN002255_LEP48320_Pieridae_Pierinae_Pierini_Aporia_crataegi	Pieridae	Aporia crataegi	325.050892	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	325.050892	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN006208_KA18227ABRI_Pieridae_Pierinae_Pierini_Appias_lasti	Pieridae	Appias lasti	542.77174	3	224.2000987	271.7571712	73.23155052	5	-0.649406876	0.05	211.2422547	253.1704335	56.96624912	12	-0.736017896	0.12	542.77174	3	224.2000987	265.4671095	52.42562636	2	-0.787153415	0.02	211.2422547	257.9960322	45.84414182	6	-1.019841918	0.06
RE04C269_X_Pieridae_Pierinae_Pierini_Appias_libythea_X_ME	Pieridae	Appias libythea	407.552165	3	84.48344667	264.6360786	66.65368232	1	-2.702815894	0.01	80.52002333	250.5322884	44.53675893	1	-3.817347046	0.01	407.552165	3	84.48344667	260.1686853	48.67456319	1	-3.609385007	0.01	80.52002333	254.03208	55.34164658	1	-3.135289016	0.01
BN002277_MY201683_Pieridae_Pierinae_Pierini_Appias_paulina	Pieridae	Appias paulina	443.629524	2	237.157932	258.8364177	72.68849118	31	-0.298238213	0.31	237.157932	270.1347508	90.94141786	13	-0.362616062	0.13	443.629524	2	237.157932	267.2867686	69.93538541	15	-0.430809617	0.15	237.157932	286.1225501	110.2375854	18	-0.444173536	0.18
BN002282_LEP53237_Pieridae_Pierinae_Pierini_Archonias_brassolis	Pieridae	Archonias brassolis	448.785365	2	247.469413	280.0660183	104.0550985	48	-0.313262933	0.48	247.469413	270.3378421	101.6433756	51	-0.224986911	0.51	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN007181_LEP46008_Pieridae_Pierinae_Pierini_Ascia_monuste	Pieridae	Ascia monuste	694.254265	7	138.690439	271.9747283	51.86151521	1	-2.570003764	0.01	116.4234657	231.8478537	33.90953822	1	-3.403891471	0.01	555.789365	5	130.607604	269.0700295	50.94806732	1	-2.717716939	0.01	107.606892	242.3947116	33.14978835	1	-4.066023534	0.01
BN002295_BNSZS00191_Pieridae_Pierinae_Pierini_Belenois_calypso	Pieridae	Belenois calypso	443.629485	2	237.157893	258.9145235	59.95153137	17	-0.362903665	0.17	237.157893	278.0443125	96.58740022	12	-0.423310073	0.12	325.050465	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN002287_LEP40365_Pieridae_Pierinae_Pierini_Belenois_creona	Pieridae	Belenois creona	487.063085	3	190.4980887	253.0635572	51.12507433	4	-1.223772667	0.04	133.5273443	251.4895869	44.4811965	1	-2.651957497	0.01	487.063085	3	190.4980887	263.8109964	54.49731795	1	-1.34525717	0.01	133.5273443	258.9220242	48.05673123	1	-2.609305225	0.01
BN002237_LEP46735_Pieridae_Pierinae_Pierini_Belenois_java	Pieridae	Belenois java	325.050465	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	325.050465	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN002292_LEP35444_Pieridae_Pierinae_Pierini_Belenois_subeida	Pieridae	Belenois subeida	325.050465	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	325.050465	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN004277_MFB00P244_Pieridae_Pierinae_Pierini_Catasticta_nimbice	Pieridae	Catasticta nimbice	325.05083	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN002319_DL13F181_Pieridae_Coliadinae_X_Catopsilia_scylla	Pieridae	Catopsilia scylla	325.050502	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	325.050502	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN002330_DL16V155_Pieridae_Pierinae_Pierini_Cepora_nerissa	Pieridae	Cepora nerissa	363.328765	2	76.5566	256.955358	61.87877942	1	-2.915357409	0.01	76.5566	275.9767183	97.37943089	1	-2.047866952	0.01	325.050465	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LEP22827_X_Pieridae_Coliadinae_X_Colias_croceus_X_ME	Pieridae	Colias croceus	325.050502	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	325.050502	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN003826_RVcoll14D146_Pieridae_Coliadinae_X_Colias_hyale	Pieridae	Colias hyale	325.050502	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	325.050502	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN002373_LEP48670_Pieridae_Pierinae_Teracolini_Colotis_amata	Pieridae	Colotis amata	429.964865	3	114.3670667	263.6700071	60.50333655	1	-2.467681106	0.01	95.46183333	251.3317068	41.23167427	1	-3.780343055	0.01	325.050365	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NP13A032_X_Pieridae_Pierinae_Teracolini_Colotis_evagore_X_ME	Pieridae	Colotis evagore	325.050465	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	325.050465	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN002387_LEP03841_Pieridae_Pierinae_Anthocharidini_Cunizza_hirlanda	Pieridae	Cunizza hirlanda	325.050922	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SRR4341246_X_Pieridae_Pierinae_Pierini_Delias_descombesi_oraia	Pieridae	Delias descombesi	325.050922	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	325.050922	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN002410_LEP28874_Pieridae_Pierinae_Pierini_Delias_henningia	Pieridae	Delias henningia	325.050922	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	325.050922	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN004878_YI16P089_Pieridae_Pierinae_Pierini_Delias_pasithoe	Pieridae	Delias pasithoe	406.52363	2	162.945508	276.6914467	106.0283854	2	-1.072787615	0.02	162.945508	267.6136771	81.05249817	1	-1.291362654	0.01	406.52363	2	162.945508	278.3183653	115.1912198	4	-1.001576835	0.04	162.945508	306.3510859	135.7414348	1	-1.056461339	0.01
BN002452_IT16P027_Pieridae_Coliadinae_X_Dercas_verhuelli	Pieridae	Dercas verhuelli	325.050502	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	325.050502	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN002469_LEP28884_Pieridae_Dismorphiinae_X_Dismorphia_theucharila	Pieridae	Dismorphia theucharila	325.050502	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	325.050502	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN006030_SC01T399_Pieridae_Pierinae_Pierini_Dixeia_charina	Pieridae	Dixeia charina	325.050465	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	325.050465	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN002472_LEP48683_Pieridae_Pierinae_Pierini_Dixeia_doxo	Pieridae	Dixeia doxo	325.050465	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	325.050465	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
RE02A476_X_Pieridae_Pierinae_Elodinini_Elodina_padusa_X_ME	Pieridae	Elodina padusa	325.050465	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	325.050465	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN005577_HB18C009_Pieridae_Pierinae_Anthocharidini_Eroessa_chiliensis	Pieridae	Eroessa chiliensis	325.050272	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN002489_LEP35544_Pieridae_Pierinae_Teracolini_Eronia_cleodora	Pieridae	Eronia cleodora	391.686565	2	133.2723	266.8438565	81.40110795	1	-1.640905878	0.01	133.2723	271.2887189	91.38764681	2	-1.510230581	0.02	391.686565	2	133.2723	278.7828227	114.6235297	2	-1.269464682	0.02	133.2723	280.0176568	104.7702039	1	-1.400640176	0.01
BN003857_MFB00P286_Pieridae_Pierinae_Pierini_Eucheira_socialis	Pieridae	Eucheira socialis	325.050542	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN002491_LEP50683_Pieridae_Pierinae_Anthocharidini_Euchloe_ausonia	Pieridae	Euchloe ausonia	325.050395	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	325.050395	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN002492_LEP38593_Pieridae_Pierinae_Anthocharidini_Euchloe_ausonides	Pieridae	Euchloe ausonides	325.050395	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	325.050395	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
DRR087481_X_Pieridae_Coliadinae_X_Eurema_mandarina	Pieridae	Eurema mandarina	437.752352	2	225.40335	266.0902408	81.77615982	8	-0.497539758	0.08	225.40335	271.9049633	98.73811292	12	-0.470959105	0.12	437.752352	2	225.40335	271.4891336	99.51477433	17	-0.46310494	0.17	225.40335	259.5878611	60.34822074	12	-0.566454332	0.12
BN002515_LEP31031_Pieridae_Coliadinae_X_Eurema_mexicana	Pieridae	Eurema mexicana	325.050502	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	325.050502	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN005976_DL16V108_Pieridae_Coliadinae_X_Gandaca_harina	Pieridae	Gandaca harina	576.749531	3	258.4076873	259.4326212	47.64443612	57	-0.021512142	0.57	244.9900097	248.5026454	46.01942285	51	-0.076329418	0.51	325.050852	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN005634_08SRNP14673_Pieridae_Pierinae_Pierini_Ganyra_josephina	Pieridae	Ganyra josephina	384.526165	2	118.95147	262.213278	84.30276552	1	-1.699372578	0.01	118.95147	269.5746482	91.41708462	2	-1.647648017	0.02	325.050465	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN002533_LEP00135_Pieridae_Pierinae_Pierini_Ganyra_phaloe	Pieridae	Ganyra phaloe	325.050395	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN003858_GA93Z034_Pieridae_Pierinae_Teracolini_Gideona_lucasi	Pieridae	Gideona lucasi	325.050612	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN007123_LEP80080_Pieridae_Pierinae_Pierini_Glennia_pylotis	Pieridae	Glennia pylotis	407.552165	3	84.48344667	264.6360786	66.65368232	1	-2.702815894	0.01	80.52002333	250.5322884	44.53675893	1	-3.817347046	0.01	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN002534_LEP44525_Pieridae_Pierinae_Pierini_Glutophrissa_drusilla	Pieridae	Glutophrissa drusilla	684.74913	6	180.3901524	267.5267594	51.2999941	1	-1.698569532	0.01	126.180047	234.990802	31.34849535	1	-3.471004071	0.01	443.629524	2	237.157932	267.2867686	69.93538541	15	-0.430809617	0.15	237.157932	286.1225501	110.2375854	18	-0.444173536	0.18
BN002538_LEP44625_Pieridae_Coliadinae_X_Gonepteryx_rhamni	Pieridae	Gonepteryx rhamni	424.012652	2	197.92356	253.5976372	63.99372755	9	-0.869992722	0.09	197.92356	273.1895775	98.71891461	4	-0.762427522	0.04	325.050852	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BRF140003_X_Pieridae_Pierinae_Anthocharidini_Hebomoia_glaucippe_X_ME	Pieridae	Hebomoia glaucippe	407.552165	3	84.48344667	264.6360786	66.65368232	1	-2.702815894	0.01	80.52002333	250.5322884	44.53675893	1	-3.817347046	0.01	407.552165	3	84.48344667	260.1686853	48.67456319	1	-3.609385007	0.01	80.52002333	254.03208	55.34164658	1	-3.135289016	0.01
BN002547_LEP43262_Pieridae_Pierinae_Anthocharidini_Hesperocharis_marchalii	Pieridae	Hesperocharis marchalii	525.230405	3	212.5058753	285.9397343	94.94401721	2	-0.773443773	0.02	187.854031	242.0318929	37.57266042	6	-1.441949047	0.06	325.050395	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN006041_MFB00P434_Pieridae_Pierinae_Pierini_Hypsochila_wagenknechti	Pieridae	Hypsochila wagenknechti	325.050395	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN005977_DL16V147_Pieridae_Pierinae_Teracolini_Ixias_pyrene	Pieridae	Ixias pyrene	325.050465	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	325.050465	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
